Unnamed: 0,Polymer,Polymer_SMILES,T_K,P_Mpa,exp_CO2_sol_g_g,pred_CO2_sol_g_g,train/test,Polymer_BRICS
339,PPO(L),COc1c(C)cc(C)cc1C,423.15,2.15,0.01459,0.01459,train,"['CO', 'Cc1cc(C)cc(C)c1']"
340,PPO(L),COc1c(C)cc(C)cc1C,423.15,4.15,0.02612,0.02612,train,"['CO', 'Cc1cc(C)cc(C)c1']"
341,PPO(L),COc1c(C)cc(C)cc1C,423.15,6.04,0.0354,0.0354,train,"['CO', 'Cc1cc(C)cc(C)c1']"
342,PPO(L),COc1c(C)cc(C)cc1C,423.15,12.121,0.06753,0.06753,train,"['CO', 'Cc1cc(C)cc(C)c1']"
344,PPO(L),COc1c(C)cc(C)cc1C,473.15,2.097,0.00877,0.00877,train,"['CO', 'Cc1cc(C)cc(C)c1']"
345,PPO(L),COc1c(C)cc(C)cc1C,473.15,4.155,0.01707,0.01707,train,"['CO', 'Cc1cc(C)cc(C)c1']"
346,PPO(L),COc1c(C)cc(C)cc1C,473.15,8.048,0.03237,0.03237,train,"['CO', 'Cc1cc(C)cc(C)c1']"
348,PS,CCC(C)c1ccccc1,373.15,2.627,0.01613,0.01613,train,"['CCCC', 'c1ccccc1']"
349,PS,CCC(C)c1ccccc1,373.15,16.059,0.09868,0.09868,train,"['CCCC', 'c1ccccc1']"
350,PS,CCC(C)c1ccccc1,423.15,4.073,0.01709,0.01709,train,"['CCCC', 'c1ccccc1']"
351,PS,CCC(C)c1ccccc1,423.15,8.071,0.0338,0.0338,train,"['CCCC', 'c1ccccc1']"
352,PS,CCC(C)c1ccccc1,423.15,12.593,0.05179,0.05179,train,"['CCCC', 'c1ccccc1']"
353,PS,CCC(C)c1ccccc1,473.15,2.884,0.00948,0.00948,train,"['CCCC', 'c1ccccc1']"
354,PS,CCC(C)c1ccccc1,473.15,4.795,0.01573,0.01573,train,"['CCCC', 'c1ccccc1']"
355,PS,CCC(C)c1ccccc1,473.15,8.813,0.02905,0.02905,train,"['CCCC', 'c1ccccc1']"
356,PS,CCC(C)c1ccccc1,473.15,12.659,0.04129,0.04129,train,"['CCCC', 'c1ccccc1']"
357,PS,CCC(C)c1ccccc1,373.2,3.617,0.0226,0.0226,train,"['CCCC', 'c1ccccc1']"
358,PS,CCC(C)c1ccccc1,373.2,5.86,0.0359,0.0359,train,"['CCCC', 'c1ccccc1']"
359,PS,CCC(C)c1ccccc1,373.2,7.921,0.0484,0.0484,train,"['CCCC', 'c1ccccc1']"
360,PS,CCC(C)c1ccccc1,373.2,11.928,0.0781,0.0781,train,"['CCCC', 'c1ccccc1']"
362,PS,CCC(C)c1ccccc1,373.2,18.554,0.1157,0.1157,train,"['CCCC', 'c1ccccc1']"
363,PS,CCC(C)c1ccccc1,413.2,7.29,0.0347,0.0347,train,"['CCCC', 'c1ccccc1']"
364,PS,CCC(C)c1ccccc1,413.2,11.594,0.0602,0.0602,train,"['CCCC', 'c1ccccc1']"
365,PS,CCC(C)c1ccccc1,413.2,11.994,0.058,0.058,train,"['CCCC', 'c1ccccc1']"
366,PS,CCC(C)c1ccccc1,413.2,14.316,0.0727,0.0727,train,"['CCCC', 'c1ccccc1']"
367,PS,CCC(C)c1ccccc1,413.2,16.11,0.0833,0.0833,train,"['CCCC', 'c1ccccc1']"
368,PS,CCC(C)c1ccccc1,413.2,17.087,0.0857,0.0857,train,"['CCCC', 'c1ccccc1']"
369,PS,CCC(C)c1ccccc1,413.2,18.097,0.0931,0.0931,train,"['CCCC', 'c1ccccc1']"
370,PS,CCC(C)c1ccccc1,413.2,19.739,0.1048,0.1048,train,"['CCCC', 'c1ccccc1']"
371,PS,CCC(C)c1ccccc1,453.2,6.276,0.0219,0.0219,train,"['CCCC', 'c1ccccc1']"
372,PS,CCC(C)c1ccccc1,453.2,12.704,0.0513,0.0513,train,"['CCCC', 'c1ccccc1']"
374,PS,CCC(C)c1ccccc1,453.2,17.372,0.0687,0.0687,train,"['CCCC', 'c1ccccc1']"
375,PS,CCC(C)c1ccccc1,338.22,3.71,0.03714,0.03714,train,"['CCCC', 'c1ccccc1']"
376,PS,CCC(C)c1ccccc1,338.22,7.54,0.0746,0.0746,train,"['CCCC', 'c1ccccc1']"
378,PS,CCC(C)c1ccccc1,338.22,18.33,0.14661,0.14661,train,"['CCCC', 'c1ccccc1']"
379,PS,CCC(C)c1ccccc1,338.22,24.52,0.1562,0.1562,train,"['CCCC', 'c1ccccc1']"
380,PS,CCC(C)c1ccccc1,362.5,4.3,0.03763,0.03763,train,"['CCCC', 'c1ccccc1']"
381,PS,CCC(C)c1ccccc1,362.5,14.15,0.10218,0.10218,train,"['CCCC', 'c1ccccc1']"
382,PS,CCC(C)c1ccccc1,362.5,16.5,0.1214,0.1214,train,"['CCCC', 'c1ccccc1']"
383,PS,CCC(C)c1ccccc1,362.5,18.92,0.13045,0.13045,train,"['CCCC', 'c1ccccc1']"
384,PS,CCC(C)c1ccccc1,362.5,21.6,0.1388,0.1388,train,"['CCCC', 'c1ccccc1']"
385,PS,CCC(C)c1ccccc1,362.5,24.65,0.14535,0.14535,train,"['CCCC', 'c1ccccc1']"
386,PS,CCC(C)c1ccccc1,383.22,11.04,0.05807,0.05807,train,"['CCCC', 'c1ccccc1']"
387,PS,CCC(C)c1ccccc1,383.22,14.51,0.0742,0.0742,train,"['CCCC', 'c1ccccc1']"
388,PS,CCC(C)c1ccccc1,383.22,17.66,0.09269,0.09269,train,"['CCCC', 'c1ccccc1']"
391,PS,CCC(C)c1ccccc1,383.22,30.61,0.13814,0.13814,train,"['CCCC', 'c1ccccc1']"
392,PS,CCC(C)c1ccccc1,383.22,34.38,0.14421,0.14421,train,"['CCCC', 'c1ccccc1']"
393,PS,CCC(C)c1ccccc1,383.22,38.63,0.15039,0.15039,train,"['CCCC', 'c1ccccc1']"
394,PS,CCC(C)c1ccccc1,383.22,42.81,0.16056,0.16056,train,"['CCCC', 'c1ccccc1']"
395,PS,CCC(C)c1ccccc1,402.51,5.14,0.01462,0.01462,train,"['CCCC', 'c1ccccc1']"
396,PS,CCC(C)c1ccccc1,402.51,9.39,0.04411,0.04411,train,"['CCCC', 'c1ccccc1']"
397,PS,CCC(C)c1ccccc1,402.51,21.48,0.096,0.096,train,"['CCCC', 'c1ccccc1']"
398,PS,CCC(C)c1ccccc1,402.51,44.41,0.14829,0.14829,train,"['CCCC', 'c1ccccc1']"
399,PS,CCC(C)c1ccccc1,373.15,2.068,0.01274,0.01274,train,"['CCCC', 'c1ccccc1']"
400,PS,CCC(C)c1ccccc1,373.15,4.093,0.02529,0.02529,train,"['CCCC', 'c1ccccc1']"
401,PS,CCC(C)c1ccccc1,373.15,4.629,0.02871,0.02871,train,"['CCCC', 'c1ccccc1']"
402,PS,CCC(C)c1ccccc1,373.15,6.038,0.03753,0.03753,train,"['CCCC', 'c1ccccc1']"
403,PS,CCC(C)c1ccccc1,373.15,6.502,0.0404,0.0404,train,"['CCCC', 'c1ccccc1']"
404,PS,CCC(C)c1ccccc1,373.15,8.054,0.04983,0.04983,train,"['CCCC', 'c1ccccc1']"
405,PS,CCC(C)c1ccccc1,373.15,12.105,0.07416,0.07416,train,"['CCCC', 'c1ccccc1']"
407,PS,CCC(C)c1ccccc1,423.15,2.159,0.00904,0.00904,train,"['CCCC', 'c1ccccc1']"
408,PS,CCC(C)c1ccccc1,423.15,2.689,0.0113,0.0113,train,"['CCCC', 'c1ccccc1']"
409,PS,CCC(C)c1ccccc1,423.15,4.732,0.01981,0.01981,train,"['CCCC', 'c1ccccc1']"
410,PS,CCC(C)c1ccccc1,423.15,6.049,0.02532,0.02532,train,"['CCCC', 'c1ccccc1']"
411,PS,CCC(C)c1ccccc1,423.15,6.53,0.02742,0.02742,train,"['CCCC', 'c1ccccc1']"
412,PS,CCC(C)c1ccccc1,423.15,8.566,0.03588,0.03588,train,"['CCCC', 'c1ccccc1']"
413,PS,CCC(C)c1ccccc1,473.15,2.167,0.00714,0.00714,train,"['CCCC', 'c1ccccc1']"
414,PS,CCC(C)c1ccccc1,473.15,4.232,0.0139,0.0139,train,"['CCCC', 'c1ccccc1']"
415,PS,CCC(C)c1ccccc1,473.15,6.108,0.02009,0.02009,train,"['CCCC', 'c1ccccc1']"
416,PS,CCC(C)c1ccccc1,473.15,6.685,0.02199,0.02199,train,"['CCCC', 'c1ccccc1']"
417,PS,CCC(C)c1ccccc1,473.15,8.027,0.02641,0.02641,train,"['CCCC', 'c1ccccc1']"
420,PS,CCC(C)c1ccccc1,473.15,20.151,0.06231,0.06231,train,"['CCCC', 'c1ccccc1']"
422,PVAc,CCC(C)OC(C)=O,313.15,0.858,0.0282,0.02819,train,"['CC=O', 'O', 'CCCC']"
423,PVAc,CCC(C)OC(C)=O,313.15,1.271,0.04275,0.04276,train,"['CC=O', 'O', 'CCCC']"
424,PVAc,CCC(C)OC(C)=O,313.15,1.949,0.06822,0.06821,train,"['CC=O', 'O', 'CCCC']"
425,PVAc,CCC(C)OC(C)=O,313.15,2.375,0.08522,0.0852,train,"['CC=O', 'O', 'CCCC']"
426,PVAc,CCC(C)OC(C)=O,313.15,3.26,0.12354,0.12356,train,"['CC=O', 'O', 'CCCC']"
427,PVAc,CCC(C)OC(C)=O,313.15,3.589,0.13901,0.139,train,"['CC=O', 'O', 'CCCC']"
429,PVAc,CCC(C)OC(C)=O,313.15,4.449,0.18274,0.18274,train,"['CC=O', 'O', 'CCCC']"
431,PVAc,CCC(C)OC(C)=O,313.15,5.407,0.23865,0.23864,train,"['CC=O', 'O', 'CCCC']"
432,PVAc,CCC(C)OC(C)=O,313.15,6.375,0.30568,0.3057,train,"['CC=O', 'O', 'CCCC']"
433,PVAc,CCC(C)OC(C)=O,313.15,6.876,0.34692,0.3469,train,"['CC=O', 'O', 'CCCC']"
435,PVAc,CCC(C)OC(C)=O,333.15,4.104,0.10855,0.10856,train,"['CC=O', 'O', 'CCCC']"
436,PVAc,CCC(C)OC(C)=O,333.15,6.01,0.17137,0.17134,train,"['CC=O', 'O', 'CCCC']"
437,PVAc,CCC(C)OC(C)=O,333.15,7.772,0.23926,0.23926,train,"['CC=O', 'O', 'CCCC']"
438,PVAc,CCC(C)OC(C)=O,333.15,9.694,0.33241,0.33239,train,"['CC=O', 'O', 'CCCC']"
439,PVAc,CCC(C)OC(C)=O,353.15,4.199,0.07959,0.07957,train,"['CC=O', 'O', 'CCCC']"
440,PVAc,CCC(C)OC(C)=O,353.15,6.11,0.12179,0.12179,train,"['CC=O', 'O', 'CCCC']"
441,PVAc,CCC(C)OC(C)=O,353.15,8.015,0.16724,0.16726,train,"['CC=O', 'O', 'CCCC']"
442,PVAc,CCC(C)OC(C)=O,353.15,9.876,0.2143,0.21431,train,"['CC=O', 'O', 'CCCC']"
443,PVAc,CCC(C)OC(C)=O,373.15,2.157,0.03051,0.0305,train,"['CC=O', 'O', 'CCCC']"
444,PVAc,CCC(C)OC(C)=O,373.15,6.389,0.09789,0.09788,train,"['CC=O', 'O', 'CCCC']"
445,PVAc,CCC(C)OC(C)=O,373.15,13.688,0.23768,0.23766,train,"['CC=O', 'O', 'CCCC']"
446,PP,CCC(C)C,433.2,7.4,0.0503,0.05014,train,['CCC(C)C']
447,PP,CCC(C)C,433.2,11.803,0.0948,0.09293,train,['CCC(C)C']
448,PP,CCC(C)C,433.2,14.558,0.1253,0.12493,train,['CCC(C)C']
449,PP,CCC(C)C,433.2,16.355,0.1451,0.14537,train,['CCC(C)C']
450,PP,CCC(C)C,453.2,5.419,0.0323,0.03084,train,['CCC(C)C']
451,PP,CCC(C)C,453.2,7.16,0.0441,0.04228,train,['CCC(C)C']
452,PP,CCC(C)C,453.2,8.797,0.0594,0.06081,train,['CCC(C)C']
453,PP,CCC(C)C,453.2,10.953,0.0787,0.07896,train,['CCC(C)C']
454,PP,CCC(C)C,453.2,11.558,0.0846,0.08177,train,['CCC(C)C']
455,PP,CCC(C)C,453.2,12.352,0.0917,0.09533,train,['CCC(C)C']
456,PP,CCC(C)C,453.2,14.342,0.1119,0.11364,train,['CCC(C)C']
457,PP,CCC(C)C,453.2,16.17,0.1306,0.13144,train,['CCC(C)C']
458,PP,CCC(C)C,453.2,17.376,0.1418,0.14283,train,['CCC(C)C']
459,PP,CCC(C)C,453.2,7.083,0.0417,0.04186,train,['CCC(C)C']
460,PP,CCC(C)C,453.2,11.443,0.0798,0.08021,train,['CCC(C)C']
462,PP,CCC(C)C,453.2,17.242,0.1427,0.14283,train,['CCC(C)C']
463,PP,CCC(C)C,473.2,6.204,0.0302,0.02208,train,['CCC(C)C']
464,PP,CCC(C)C,473.2,10.113,0.0601,0.06264,train,['CCC(C)C']
465,PP,CCC(C)C,473.2,12.637,0.083,0.09402,train,['CCC(C)C']
466,PP,CCC(C)C,473.2,14.296,0.0968,0.09994,train,['CCC(C)C']
467,PP,CCC(C)C,473.2,15.397,0.1086,0.1063,train,['CCC(C)C']
468,PP,CCC(C)C,313.2,5.02,0.0299,0.02848,train,['CCC(C)C']
469,PP,CCC(C)C,313.2,10.02,0.0542,0.05441,train,['CCC(C)C']
470,PP,CCC(C)C,333.2,5.03,0.0254,0.02657,train,['CCC(C)C']
471,PP,CCC(C)C,333.2,10.05,0.0475,0.04536,train,['CCC(C)C']
472,PP,CCC(C)C,353.2,10.03,0.043,0.04648,train,['CCC(C)C']
473,PP,CCC(C)C,373.2,5.03,0.0205,0.02033,train,['CCC(C)C']
474,PP,CCC(C)C,373.2,10.05,0.0395,0.04453,train,['CCC(C)C']
475,PP,CCC(C)C,393.2,5.07,0.0226,0.02149,train,['CCC(C)C']
476,PP,CCC(C)C,393.2,10.05,0.0438,0.0431,train,['CCC(C)C']
477,PP,CCC(C)C,443.7,4.96,0.0422,0.04279,train,['CCC(C)C']
479,PP,CCC(C)C,443.7,14.94,0.1363,0.13274,train,['CCC(C)C']
480,PP,CCC(C)C,443.7,19.92,0.1938,0.19344,train,['CCC(C)C']
481,PP,CCC(C)C,464.2,9.96,0.0807,0.08126,train,['CCC(C)C']
482,PP,CCC(C)C,464.2,14.94,0.1301,0.12812,train,['CCC(C)C']
483,PP,CCC(C)C,464.2,19.93,0.185,0.1901,train,['CCC(C)C']
485,PP,CCC(C)C,483.7,4.97,0.038,0.03992,train,['CCC(C)C']
486,PP,CCC(C)C,483.7,9.96,0.0761,0.07903,train,['CCC(C)C']
487,PP,CCC(C)C,483.7,14.93,0.1228,0.11748,train,['CCC(C)C']
488,PP,CCC(C)C,373.15,2.93,0.02618,0.02728,train,['CCC(C)C']
489,PP,CCC(C)C,373.15,3.81,0.03585,0.03553,train,['CCC(C)C']
490,PP,CCC(C)C,373.15,5.52,0.05674,0.05541,train,['CCC(C)C']
491,PP,CCC(C)C,373.15,7.44,0.0744,0.07656,train,['CCC(C)C']
492,PP,CCC(C)C,373.15,8.48,0.08489,0.0847,train,['CCC(C)C']
493,PP,CCC(C)C,373.15,9.57,0.09842,0.09787,train,['CCC(C)C']
496,PP,CCC(C)C,373.15,12.55,0.13699,0.13341,train,['CCC(C)C']
497,PP,CCC(C)C,398.15,4.12,0.0353,0.03357,train,['CCC(C)C']
498,PP,CCC(C)C,398.15,5.98,0.05188,0.05375,train,['CCC(C)C']
499,PP,CCC(C)C,398.15,10.07,0.09097,0.09069,train,['CCC(C)C']
502,PP,CCC(C)C,398.15,12.23,0.11381,0.11336,train,['CCC(C)C']
504,PP,CCC(C)C,398.15,13.9,0.13306,0.1261,train,['CCC(C)C']
505,PP,CCC(C)C,423.15,4.39,0.03116,0.03203,train,['CCC(C)C']
507,PP,CCC(C)C,423.15,7.46,0.05523,0.05611,train,['CCC(C)C']
508,PP,CCC(C)C,423.15,8.12,0.06208,0.06083,train,['CCC(C)C']
509,PP,CCC(C)C,423.15,8.5,0.06367,0.06293,train,['CCC(C)C']
510,PP,CCC(C)C,423.15,9.27,0.07058,0.06893,train,['CCC(C)C']
511,PP,CCC(C)C,423.15,10.75,0.0837,0.08521,train,['CCC(C)C']
512,PP,CCC(C)C,423.15,12.52,0.09894,0.10047,train,['CCC(C)C']
513,PP,CCC(C)C,423.15,13.62,0.11648,0.11939,train,['CCC(C)C']
514,PP,CCC(C)C,423.15,14.96,0.12981,0.1321,train,['CCC(C)C']
